time,data,quality,obs_index,use
2018-05-10 05:10:00,17.79,400,,
2018-05-10 05:20:00,18.24,400,,
2018-05-10 05:30:00,18.55,400,,
2018-05-10 05:40:00,17.65,400,,
2018-05-10 05:50:00,18.02,400,,
2018-05-10 06:00:00,19.24,400,,
2018-05-10 06:10:00,19.54,400,,
2018-05-10 06:20:00,19.63,400,,
2018-05-10 06:30:00,20.0,400,,
2018-05-10 06:40:00,20.35,400,,
2018-05-10 06:50:00,20.22,400,,
2018-05-10 07:00:00,20.89,400,,
2018-05-10 07:10:00,20.18,400,,
2018-05-10 07:20:00,20.14,400,,
2018-05-10 07:30:00,20.64,400,,
2018-05-10 07:40:00,20.74,400,,
2018-05-10 07:50:00,21.45,400,,
2018-05-10 08:00:00,21.82,400,,
2018-05-10 08:10:00,22.25,400,,
2018-05-10 08:20:00,22.4,400,,
2018-05-10 08:30:00,22.35,400,,
2018-05-10 08:40:00,22.78,400,,
2018-05-10 08:50:00,23.3,400,,
2018-05-10 09:00:00,23.19,400,,
2018-05-10 09:10:00,23.48,400,,
2018-05-10 09:20:00,23.04,400,,
2018-05-10 09:30:00,22.91,400,,
2018-05-10 09:40:00,23.47,400,,
2018-05-10 09:50:00,23.1,400,,
2018-05-10 10:00:00,23.6,400,,
2018-05-10 10:10:00,23.22,400,,
2018-05-10 10:20:00,22.23,400,,
2018-05-10 10:30:00,22.43,400,,
2018-05-10 10:40:00,22.7,400,,
2018-05-10 10:50:00,22.45,400,,
2018-05-10 11:00:00,22.0,400,,
2018-05-10 11:10:00,22.44,400,,
2018-05-10 11:20:00,19.98,400,,
2018-05-10 11:30:00,18.4,400,,
2018-05-10 11:40:00,18.32,400,,
2018-05-10 11:50:00,18.44,400,,
2018-05-10 12:00:00,19.13,400,,
2018-05-10 12:10:00,19.05,400,,
2018-05-10 12:20:00,19.08,400,,
2018-05-10 12:30:00,19.28,400,,
2018-05-10 12:40:00,19.51,400,,
2018-05-10 12:50:00,19.84,400,,
2018-05-10 13:00:00,20.11,400,,
2018-05-10 13:10:00,20.34,400,,
2018-05-10 13:20:00,20.42,400,,
2018-05-10 13:30:00,20.18,400,,
2018-05-10 13:40:00,19.66,400,,
2018-05-10 13:50:00,19.38,400,,
2018-05-10 14:00:00,19.34,400,,
2018-05-10 14:10:00,19.26,400,,
2018-05-10 14:20:00,19.27,400,,
2018-05-10 14:30:00,19.24,400,,
2018-05-10 14:40:00,19.11,400,,
2018-05-10 14:50:00,19.03,400,,
2018-05-10 15:00:00,18.72,400,,
2018-05-10 15:10:00,18.6,400,,
2018-05-10 15:20:00,18.07,400,,
2018-05-10 15:30:00,17.71,400,,
2018-05-10 15:40:00,17.81,400,,
2018-05-10 15:50:00,17.4,400,,
2018-05-10 16:00:00,17.04,400,,
2018-05-10 16:10:00,16.96,400,,
2018-05-10 16:20:00,17.0,400,,
2018-05-10 16:30:00,16.65,400,,
2018-05-10 16:40:00,16.47,400,,
2018-05-10 16:50:00,16.61,400,,
2018-05-10 17:00:00,16.36,400,,
2018-05-10 17:10:00,15.94,400,,
2018-05-10 17:20:00,15.85,400,,
2018-05-10 17:30:00,15.83,400,,
2018-05-10 17:40:00,15.98,400,,
2018-05-10 17:50:00,15.92,400,,
2018-05-10 18:00:00,15.57,400,,
2018-05-10 18:10:00,15.47,400,,
2018-05-10 18:20:00,15.55,400,,
2018-05-10 18:30:00,15.45,400,,
2018-05-10 18:40:00,15.38,400,,
2018-05-10 18:50:00,15.54,400,,
2018-05-10 19:00:00,15.26,400,,
2018-05-10 19:10:00,15.34,400,,
2018-05-10 19:20:00,15.12,400,,
2018-05-10 19:30:00,14.9,400,,
2018-05-10 19:40:00,15.08,400,,
2018-05-10 19:50:00,15.18,400,,
2018-05-10 20:00:00,15.2,400,,
2018-05-10 20:10:00,14.83,400,,
2018-05-10 20:20:00,14.63,400,,
2018-05-10 20:30:00,14.87,400,,
2018-05-10 20:40:00,14.65,400,,
2018-05-10 20:50:00,14.81,400,,
2018-05-10 21:00:00,14.49,400,,
2018-05-10 21:10:00,14.56,400,,
2018-05-10 21:20:00,14.39,400,,
2018-05-10 21:30:00,14.46,400,,
2018-05-10 21:40:00,14.46,400,,
2018-05-10 21:50:00,14.1,400,,
2018-05-10 22:00:00,14.19,400,,
2018-05-10 22:10:00,14.3,400,,
2018-05-10 22:20:00,14.33,400,,
2018-05-10 22:30:00,14.42,400,,
2018-05-10 22:40:00,14.35,400,,
2018-05-10 22:50:00,14.3,400,,
2018-05-10 23:00:00,14.16,400,,
2018-05-10 23:10:00,14.17,400,,
2018-05-10 23:20:00,14.32,400,,
2018-05-10 23:30:00,13.79,400,,
2018-05-10 23:40:00,13.46,400,,
2018-05-10 23:50:00,13.67,400,,
2018-05-11 00:00:00,13.49,400,,
2018-05-11 00:10:00,13.45,400,,
2018-05-11 00:20:00,13.4,400,,
2018-05-11 00:30:00,13.32,400,,
2018-05-11 00:40:00,13.36,400,,
2018-05-11 00:50:00,13.56,400,,
2018-05-11 01:00:00,13.58,400,,
2018-05-11 01:10:00,13.54,400,,
2018-05-11 01:20:00,13.49,400,,
2018-05-11 01:30:00,13.65,400,,
2018-05-11 01:40:00,13.56,400,,
2018-05-11 01:50:00,13.53,400,,
2018-05-11 02:00:00,13.85,400,,
2018-05-11 02:10:00,13.58,400,,
2018-05-11 02:20:00,14.03,400,,
2018-05-11 02:30:00,14.24,400,,
2018-05-11 02:40:00,14.56,400,,
2018-05-11 02:50:00,14.51,400,,
2018-05-11 03:00:00,14.56,400,,
2018-05-11 03:10:00,14.63,400,,
2018-05-11 03:20:00,14.72,400,,
2018-05-11 03:30:00,14.71,400,,
2018-05-11 03:40:00,14.8,400,,
2018-05-11 03:50:00,15.26,400,,
2018-05-11 04:00:00,15.81,400,,
2018-05-11 04:10:00,16.69,400,,
2018-05-11 04:20:00,16.9,400,,
2018-05-11 04:30:00,17.53,400,,
2018-05-11 04:40:00,17.77,400,,
2018-05-11 04:50:00,18.07,400,,
2018-05-11 05:00:00,18.7,400,,
2018-05-11 05:10:00,19.11,400,,
2018-05-11 05:20:00,20.05,400,,
2018-05-11 05:30:00,19.49,400,,
2018-05-11 05:40:00,19.85,400,,
2018-05-11 05:50:00,20.06,400,,
2018-05-11 06:00:00,20.35,400,,
2018-05-11 06:10:00,20.26,400,,
2018-05-11 06:20:00,21.01,400,,
2018-05-11 06:30:00,20.82,400,,
2018-05-11 06:40:00,21.27,400,,
2018-05-11 06:50:00,22.02,400,,
2018-05-11 07:00:00,21.96,400,,
2018-05-11 07:10:00,21.96,400,,
2018-05-11 07:20:00,21.59,400,,
2018-05-11 07:30:00,21.07,400,,
2018-05-11 07:40:00,20.81,400,,
2018-05-11 07:50:00,20.96,400,,
2018-05-11 08:00:00,20.67,400,,
2018-05-11 08:10:00,21.14,400,,
2018-05-11 08:20:00,21.18,400,,
2018-05-11 08:30:00,21.01,400,,
2018-05-11 08:40:00,21.21,400,,
2018-05-11 08:50:00,21.59,400,,
2018-05-11 09:00:00,22.12,400,,
2018-05-11 09:10:00,22.27,400,,
2018-05-11 09:20:00,22.01,400,,
2018-05-11 09:30:00,21.77,400,,
2018-05-11 09:40:00,21.9,400,,
2018-05-11 09:50:00,22.85,400,,
2018-05-11 10:00:00,22.77,400,,
2018-05-11 10:10:00,22.62,400,,
2018-05-11 10:20:00,22.15,400,,
2018-05-11 10:30:00,20.72,400,,
2018-05-11 10:40:00,20.59,400,,
2018-05-11 10:50:00,20.21,400,,
2018-05-11 11:00:00,19.88,400,,
2018-05-11 11:10:00,19.37,400,,
2018-05-11 11:20:00,17.31,400,,
2018-05-11 11:30:00,14.89,400,,
2018-05-11 11:40:00,14.12,400,,
2018-05-11 11:50:00,14.3,400,,
2018-05-11 12:00:00,14.35,400,,
2018-05-11 12:10:00,14.37,400,,
2018-05-11 12:20:00,14.48,400,,
2018-05-11 12:30:00,14.23,400,,
2018-05-11 12:40:00,14.23,400,,
2018-05-11 12:50:00,14.16,400,,
2018-05-11 13:00:00,14.2,400,,
2018-05-11 13:10:00,14.22,400,,
2018-05-11 13:20:00,14.14,400,,
2018-05-11 13:30:00,14.14,400,,
2018-05-11 13:40:00,14.38,400,,
2018-05-11 13:50:00,14.38,400,,
2018-05-11 14:00:00,14.45,400,,
2018-05-11 14:10:00,14.52,400,,
2018-05-11 14:20:00,14.52,400,,
2018-05-11 14:30:00,14.53,400,,
2018-05-11 14:40:00,14.49,400,,
2018-05-11 14:50:00,14.28,400,,
2018-05-11 15:00:00,14.07,400,,
2018-05-11 15:10:00,14.16,400,,
2018-05-11 15:20:00,14.03,400,,
2018-05-11 15:30:00,14.08,400,,
2018-05-11 15:40:00,13.96,400,,
2018-05-11 15:50:00,13.89,400,,
2018-05-11 16:00:00,13.78,400,,
2018-05-11 16:10:00,13.56,400,,
2018-05-11 16:20:00,13.52,400,,
2018-05-11 16:30:00,13.45,400,,
2018-05-11 16:40:00,13.39,400,,
2018-05-11 16:50:00,13.25,400,,
2018-05-11 17:00:00,13.26,400,,
2018-05-11 17:10:00,13.16,400,,
2018-05-11 17:20:00,12.98,400,,
2018-05-11 17:30:00,12.86,400,,
2018-05-11 17:40:00,12.79,400,,
2018-05-11 17:50:00,12.85,400,,
2018-05-11 18:00:00,12.82,400,,
2018-05-11 18:10:00,12.76,400,,
2018-05-11 18:20:00,12.62,400,,
2018-05-11 18:30:00,12.5,400,,
2018-05-11 18:40:00,12.54,400,,
2018-05-11 18:50:00,12.44,400,,
2018-05-11 19:00:00,12.4,400,,
2018-05-11 19:10:00,12.45,400,,
2018-05-11 19:20:00,12.43,400,,
2018-05-11 19:30:00,12.32,400,,
2018-05-11 19:40:00,12.31,400,,
2018-05-11 19:50:00,12.25,400,,
2018-05-11 20:00:00,12.25,400,,
2018-05-11 20:10:00,12.22,400,,
2018-05-11 20:20:00,12.12,400,,
2018-05-11 20:30:00,11.96,400,,
2018-05-11 20:40:00,11.85,400,,
2018-05-11 20:50:00,11.83,400,,
2018-05-11 21:00:00,11.97,400,,
2018-05-11 21:10:00,12.13,400,,
2018-05-11 21:20:00,12.08,400,,
2018-05-11 21:30:00,12.08,400,,
2018-05-11 21:40:00,12.11,400,,
2018-05-11 21:50:00,12.1,400,,
2018-05-11 22:00:00,12.07,400,,
2018-05-11 22:10:00,12.1,400,,
2018-05-11 22:20:00,12.17,400,,
2018-05-11 22:30:00,12.11,400,,
2018-05-11 22:40:00,12.04,400,,
2018-05-11 22:50:00,12.05,400,,
2018-05-11 23:00:00,12.02,400,,
2018-05-11 23:10:00,12.05,400,,
2018-05-11 23:20:00,12.02,400,,
2018-05-11 23:30:00,11.85,400,,
2018-05-11 23:40:00,11.78,400,,
2018-05-11 23:50:00,11.75,400,,
2018-05-12 00:00:00,11.67,400,,
2018-05-12 00:10:00,11.61,400,,
2018-05-12 00:20:00,11.34,400,,
2018-05-12 00:30:00,11.31,400,,
2018-05-12 00:40:00,11.34,400,,
2018-05-12 00:50:00,11.3,400,,
2018-05-12 01:00:00,11.29,400,,
2018-05-12 01:10:00,11.29,400,,
2018-05-12 01:20:00,11.36,400,,
2018-05-12 01:30:00,11.39,400,,
2018-05-12 01:40:00,11.29,400,,
2018-05-12 01:50:00,11.3,400,,
2018-05-12 02:00:00,11.16,400,,
2018-05-12 02:10:00,11.11,400,,
2018-05-12 02:20:00,11.46,400,,
2018-05-12 02:30:00,11.42,400,,
2018-05-12 02:40:00,11.39,400,,
2018-05-12 02:50:00,11.75,400,,
2018-05-12 03:00:00,11.98,400,,
2018-05-12 03:10:00,12.27,400,,
2018-05-12 03:20:00,12.51,400,,
2018-05-12 03:30:00,12.79,400,,
2018-05-12 03:40:00,13.27,400,,
2018-05-12 03:50:00,13.8,400,,
2018-05-12 04:00:00,14.37,400,,
2018-05-12 04:10:00,14.65,400,,
2018-05-12 04:20:00,15.07,400,,
2018-05-12 04:30:00,15.43,400,,
2018-05-12 04:40:00,15.71,400,,
2018-05-12 04:50:00,16.41,400,,
2018-05-12 05:00:00,16.69,400,,
2018-05-12 05:10:00,16.54,400,,
2018-05-12 05:20:00,16.41,400,,
2018-05-12 05:30:00,16.4,400,,
2018-05-12 05:40:00,16.5,400,,
2018-05-12 05:50:00,16.51,400,,
2018-05-12 06:00:00,16.68,400,,
2018-05-12 06:10:00,17.08,400,,
2018-05-12 06:20:00,17.25,400,,
2018-05-12 06:30:00,17.31,400,,
2018-05-12 06:40:00,18.07,400,,
2018-05-12 06:50:00,18.45,400,,
2018-05-12 07:00:00,17.76,400,,
2018-05-12 07:10:00,17.9,400,,
2018-05-12 07:20:00,18.28,400,,
2018-05-12 07:30:00,18.6,400,,
2018-05-12 07:40:00,18.66,400,,
2018-05-12 07:50:00,19.1,400,,
2018-05-12 08:00:00,19.6,400,,
2018-05-12 08:10:00,19.37,400,,
2018-05-12 08:20:00,19.52,400,,
2018-05-12 08:30:00,19.66,400,,
2018-05-12 08:40:00,19.81,400,,
2018-05-12 08:50:00,20.08,400,,
2018-05-12 09:00:00,20.36,400,,
2018-05-12 09:10:00,20.71,400,,
2018-05-12 09:20:00,20.47,400,,
2018-05-12 09:30:00,20.48,400,,
2018-05-12 09:40:00,20.41,400,,
2018-05-12 09:50:00,20.05,400,,
2018-05-12 10:00:00,20.17,400,,
2018-05-12 10:10:00,20.95,400,,
2018-05-12 10:20:00,21.02,400,,
2018-05-12 10:30:00,22.2,400,,
2018-05-12 10:40:00,22.48,400,,
2018-05-12 10:50:00,22.98,400,,
2018-05-12 11:00:00,23.11,400,,
2018-05-12 11:10:00,21.83,400,,
2018-05-12 11:20:00,22.3,400,,
2018-05-12 11:30:00,21.85,400,,
2018-05-12 11:40:00,21.44,400,,
2018-05-12 11:50:00,20.95,400,,
2018-05-12 12:00:00,20.57,400,,
2018-05-12 12:10:00,20.07,400,,
2018-05-12 12:20:00,20.12,400,,
2018-05-12 12:30:00,19.78,400,,
2018-05-12 12:40:00,19.46,400,,
2018-05-12 12:50:00,19.42,400,,
2018-05-12 13:00:00,18.94,400,,
2018-05-12 13:10:00,18.5,400,,
2018-05-12 13:20:00,17.61,400,,
2018-05-12 13:30:00,16.38,400,,
2018-05-12 13:40:00,15.8,400,,
2018-05-12 13:50:00,15.4,400,,
2018-05-12 14:00:00,15.28,400,,
2018-05-12 14:10:00,15.14,400,,
2018-05-12 14:20:00,15.29,400,,
2018-05-12 14:30:00,15.3,400,,
2018-05-12 14:40:00,15.29,400,,
2018-05-12 14:50:00,15.29,400,,
2018-05-12 15:00:00,15.21,400,,
2018-05-12 15:10:00,15.19,400,,
2018-05-12 15:20:00,15.09,400,,
2018-05-12 15:30:00,14.98,400,,
2018-05-12 15:40:00,14.89,400,,
2018-05-12 15:50:00,14.65,400,,
2018-05-12 16:00:00,14.33,400,,
2018-05-12 16:10:00,14.07,400,,
2018-05-12 16:20:00,13.94,400,,
2018-05-12 16:30:00,13.8,400,,
2018-05-12 16:40:00,13.67,400,,
2018-05-12 16:50:00,13.48,400,,
2018-05-12 17:00:00,13.38,400,,
2018-05-12 17:10:00,13.23,400,,
2018-05-12 17:20:00,13.17,400,,
2018-05-12 17:30:00,13.06,400,,
2018-05-12 17:40:00,12.83,400,,
2018-05-12 17:50:00,12.84,400,,
2018-05-12 18:00:00,12.68,400,,
2018-05-12 18:10:00,12.58,400,,
2018-05-12 18:20:00,12.41,400,,
2018-05-12 18:30:00,12.34,400,,
2018-05-12 18:40:00,12.29,400,,
2018-05-12 18:50:00,12.13,400,,
2018-05-12 19:00:00,12.08,400,,
2018-05-12 19:10:00,12.07,400,,
2018-05-12 19:20:00,12.1,400,,
2018-05-12 19:30:00,12.05,400,,
2018-05-12 19:40:00,11.97,400,,
2018-05-12 19:50:00,11.91,400,,
2018-05-12 20:00:00,11.88,400,,
2018-05-12 20:10:00,11.99,400,,
2018-05-12 20:20:00,12.0,400,,
2018-05-12 20:30:00,12.05,400,,
2018-05-12 20:40:00,11.97,400,,
2018-05-12 20:50:00,12.09,400,,
2018-05-12 21:00:00,12.27,400,,
2018-05-12 21:10:00,12.23,400,,
2018-05-12 21:20:00,12.31,400,,
2018-05-12 21:30:00,12.38,400,,
2018-05-12 21:40:00,12.38,400,,
2018-05-12 21:50:00,12.41,400,,
2018-05-12 22:00:00,12.34,400,,
2018-05-12 22:10:00,12.29,400,,
2018-05-12 22:20:00,12.22,400,,
2018-05-12 22:30:00,12.37,400,,
2018-05-12 22:40:00,12.47,400,,
2018-05-12 22:50:00,12.73,400,,
2018-05-12 23:00:00,12.55,400,,
2018-05-12 23:10:00,12.51,400,,
2018-05-12 23:20:00,12.48,400,,
2018-05-12 23:30:00,12.52,400,,
2018-05-12 23:40:00,12.62,400,,
2018-05-12 23:50:00,12.63,400,,
2018-05-13 00:00:00,12.56,400,,
2018-05-13 00:10:00,12.57,400,,
2018-05-13 00:20:00,12.68,400,,
2018-05-13 00:30:00,12.67,400,,
2018-05-13 00:40:00,12.71,400,,
2018-05-13 00:50:00,12.74,400,,
2018-05-13 01:00:00,12.73,400,,
2018-05-13 01:10:00,12.57,400,,
2018-05-13 01:20:00,12.47,400,,
2018-05-13 01:30:00,12.48,400,,
2018-05-13 01:40:00,12.35,400,,
2018-05-13 01:50:00,12.26,400,,
2018-05-13 02:00:00,12.29,400,,
2018-05-13 02:10:00,12.53,400,,
2018-05-13 02:20:00,12.61,400,,
2018-05-13 02:30:00,12.72,400,,
2018-05-13 02:40:00,12.98,400,,
2018-05-13 02:50:00,13.0,400,,
2018-05-13 03:00:00,13.16,400,,
2018-05-13 03:10:00,13.31,400,,
2018-05-13 03:20:00,13.42,400,,
2018-05-13 03:30:00,13.61,400,,
2018-05-13 03:40:00,13.69,400,,
2018-05-13 03:50:00,14.0,400,,
2018-05-13 04:00:00,14.28,400,,
2018-05-13 04:10:00,14.56,400,,
2018-05-13 04:20:00,15.03,400,,
2018-05-13 04:30:00,15.31,400,,
2018-05-13 04:40:00,15.8,400,,
2018-05-13 04:50:00,16.16,400,,
2018-05-13 05:00:00,16.35,400,,
2018-05-13 05:10:00,16.68,400,,
2018-05-13 05:20:00,16.09,400,,
2018-05-13 05:30:00,15.86,400,,
2018-05-13 05:40:00,16.39,400,,
2018-05-13 05:50:00,16.34,400,,
2018-05-13 06:00:00,16.99,400,,
2018-05-13 06:10:00,17.21,400,,
2018-05-13 06:20:00,17.43,400,,
2018-05-13 06:30:00,17.15,400,,
2018-05-13 06:40:00,16.92,400,,
2018-05-13 06:50:00,18.46,400,,
2018-05-13 07:00:00,18.58,400,,
2018-05-13 07:10:00,19.34,400,,
2018-05-13 07:20:00,18.72,400,,
2018-05-13 07:30:00,18.7,400,,
2018-05-13 07:40:00,18.42,400,,
2018-05-13 07:50:00,18.21,400,,
2018-05-13 08:00:00,18.31,400,,
2018-05-13 08:10:00,19.48,400,,
2018-05-13 08:20:00,20.21,400,,
2018-05-13 08:30:00,20.6,400,,
2018-05-13 08:40:00,19.86,400,,
2018-05-13 08:50:00,19.27,400,,
2018-05-13 09:00:00,18.83,400,,
2018-05-13 09:10:00,18.56,400,,
2018-05-13 09:20:00,19.0,400,,
2018-05-13 09:30:00,18.21,400,,
2018-05-13 09:40:00,17.11,400,,
2018-05-13 09:50:00,15.0,400,,
2018-05-13 10:00:00,14.54,400,,
2018-05-13 10:10:00,14.62,400,,
2018-05-13 10:20:00,14.7,400,,
2018-05-13 10:30:00,15.1,400,,
2018-05-13 10:40:00,15.57,400,,
2018-05-13 10:50:00,15.53,400,,
2018-05-13 11:00:00,16.74,400,,
2018-05-13 11:10:00,16.5,400,,
2018-05-13 11:20:00,16.2,400,,
2018-05-13 11:30:00,16.07,400,,
2018-05-13 11:40:00,15.54,400,,
2018-05-13 11:50:00,15.6,400,,
2018-05-13 12:00:00,16.28,400,,
2018-05-13 12:10:00,16.29,400,,
2018-05-13 12:20:00,16.21,400,,
2018-05-13 12:30:00,15.79,400,,
2018-05-13 12:40:00,15.63,400,,
2018-05-13 12:50:00,15.46,400,,
2018-05-13 13:00:00,15.08,400,,
2018-05-13 13:10:00,14.77,400,,
2018-05-13 13:20:00,14.81,400,,
2018-05-13 13:30:00,14.14,400,,
2018-05-13 13:40:00,12.17,400,,
2018-05-13 13:50:00,12.23,400,,
2018-05-13 14:00:00,12.26,400,,
2018-05-13 14:10:00,12.55,400,,
2018-05-13 14:20:00,12.59,400,,
2018-05-13 14:30:00,12.56,400,,
2018-05-13 14:40:00,12.68,400,,
2018-05-13 14:50:00,12.64,400,,
2018-05-13 15:00:00,12.73,400,,
2018-05-13 15:10:00,12.58,400,,
2018-05-13 15:20:00,12.55,400,,
2018-05-13 15:30:00,12.52,400,,
2018-05-13 15:40:00,12.53,400,,
2018-05-13 15:50:00,12.58,400,,
2018-05-13 16:00:00,12.31,400,,
2018-05-13 16:10:00,12.28,400,,
2018-05-13 16:20:00,12.25,400,,
2018-05-13 16:30:00,12.25,400,,
2018-05-13 16:40:00,12.11,400,,
2018-05-13 16:50:00,11.82,400,,
2018-05-13 17:00:00,11.6,400,,
2018-05-13 17:10:00,11.48,400,,
2018-05-13 17:20:00,11.4,400,,
2018-05-13 17:30:00,11.11,400,,
2018-05-13 17:40:00,11.0,400,,
2018-05-13 17:50:00,11.1,400,,
2018-05-13 18:00:00,11.1,400,,
2018-05-13 18:10:00,11.15,400,,
2018-05-13 18:20:00,11.22,400,,
2018-05-13 18:30:00,11.15,400,,
2018-05-13 18:40:00,11.15,400,,
2018-05-13 18:50:00,11.08,400,,
2018-05-13 19:00:00,11.05,400,,
2018-05-13 19:10:00,10.87,400,,
2018-05-13 19:20:00,10.91,400,,
2018-05-13 19:30:00,10.96,400,,
2018-05-13 19:40:00,11.07,400,,
2018-05-13 19:50:00,11.12,400,,
2018-05-13 20:00:00,11.1,400,,
2018-05-13 20:10:00,11.09,400,,
2018-05-13 20:20:00,11.2,400,,
2018-05-13 20:30:00,11.32,400,,
2018-05-13 20:40:00,11.37,400,,
2018-05-13 20:50:00,11.44,400,,
2018-05-13 21:00:00,11.49,400,,
2018-05-13 21:10:00,11.55,400,,
2018-05-13 21:20:00,11.6,400,,
2018-05-13 21:30:00,11.31,400,,
2018-05-13 21:40:00,10.56,400,,
2018-05-13 21:50:00,10.41,400,,
2018-05-13 22:00:00,10.47,400,,
2018-05-13 22:10:00,10.47,400,,
2018-05-13 22:20:00,10.26,400,,
2018-05-13 22:30:00,9.98,400,,
2018-05-13 22:40:00,9.92,400,,
2018-05-13 22:50:00,9.79,400,,
2018-05-13 23:00:00,9.89,400,,
2018-05-13 23:10:00,9.72,400,,
2018-05-13 23:20:00,9.65,400,,
2018-05-13 23:30:00,9.8,400,,
2018-05-13 23:40:00,9.75,400,,
2018-05-13 23:50:00,9.78,400,,
2018-05-14 00:00:00,9.65,400,,
2018-05-14 00:10:00,9.68,400,,
2018-05-14 00:20:00,9.83,400,,
2018-05-14 00:30:00,9.89,400,,
2018-05-14 00:40:00,9.82,400,,
2018-05-14 00:50:00,9.68,400,,
2018-05-14 01:00:00,9.42,400,,
2018-05-14 01:10:00,9.1,400,,
2018-05-14 01:20:00,9.04,400,,
2018-05-14 01:30:00,9.01,400,,
2018-05-14 01:40:00,9.0,400,,
2018-05-14 01:50:00,8.95,400,,
2018-05-14 02:00:00,8.89,400,,
2018-05-14 02:10:00,8.92,400,,
2018-05-14 02:20:00,8.88,400,,
2018-05-14 02:30:00,8.82,400,,
2018-05-14 02:40:00,8.7,400,,
2018-05-14 02:50:00,8.77,400,,
2018-05-14 03:00:00,8.8,400,,
2018-05-14 03:10:00,8.83,400,,
2018-05-14 03:20:00,8.77,400,,
2018-05-14 03:30:00,9.01,400,,
2018-05-14 03:40:00,9.1,400,,
2018-05-14 03:50:00,9.16,400,,
2018-05-14 04:00:00,9.17,400,,
2018-05-14 04:10:00,9.47,400,,
2018-05-14 04:20:00,9.33,400,,
2018-05-14 04:30:00,9.42,400,,
2018-05-14 04:40:00,9.43,400,,
2018-05-14 04:50:00,9.45,400,,
2018-05-14 05:00:00,9.62,400,,
2018-05-14 05:10:00,9.7,400,,
2018-05-14 05:20:00,9.77,400,,
2018-05-14 05:30:00,10.06,400,,
2018-05-14 05:40:00,9.83,400,,
2018-05-14 05:50:00,9.62,400,,
2018-05-14 06:00:00,9.96,400,,
2018-05-14 06:10:00,10.14,400,,
2018-05-14 06:20:00,10.13,400,,
2018-05-14 06:30:00,10.07,400,,
2018-05-14 06:40:00,10.21,400,,
2018-05-14 06:50:00,10.7,400,,
2018-05-14 07:00:00,11.21,400,,
2018-05-14 07:10:00,11.47,400,,
2018-05-14 07:20:00,13.21,400,,
2018-05-14 07:30:00,12.65,400,,
2018-05-14 07:40:00,12.66,400,,
2018-05-14 07:50:00,13.31,400,,
2018-05-14 08:00:00,13.36,400,,
2018-05-14 08:10:00,14.26,400,,
2018-05-14 08:20:00,14.76,400,,
2018-05-14 08:30:00,14.78,400,,
2018-05-14 08:40:00,14.8,400,,
2018-05-14 08:50:00,15.77,400,,
2018-05-14 09:00:00,15.62,400,,
2018-05-14 09:10:00,16.19,400,,
2018-05-14 09:20:00,17.02,400,,
2018-05-14 09:30:00,17.26,400,,
2018-05-14 09:40:00,17.68,400,,
2018-05-14 09:50:00,18.03,400,,
2018-05-14 10:00:00,17.8,400,,
2018-05-14 10:10:00,18.07,400,,
2018-05-14 10:20:00,18.06,400,,
2018-05-14 10:30:00,18.53,400,,
2018-05-14 10:40:00,17.84,400,,
2018-05-14 10:50:00,17.46,400,,
2018-05-14 11:00:00,17.85,400,,
2018-05-14 11:10:00,17.76,400,,
2018-05-14 11:20:00,17.26,400,,
2018-05-14 11:30:00,17.44,400,,
2018-05-14 11:40:00,17.32,400,,
2018-05-14 11:50:00,17.53,400,,
2018-05-14 12:00:00,17.29,400,,
2018-05-14 12:10:00,17.37,400,,
2018-05-14 12:20:00,17.27,400,,
2018-05-14 12:30:00,17.1,400,,
2018-05-14 12:40:00,16.65,400,,
2018-05-14 12:50:00,16.56,400,,
2018-05-14 13:00:00,16.4,400,,
2018-05-14 13:10:00,16.52,400,,
2018-05-14 13:20:00,16.2,400,,
2018-05-14 13:30:00,16.28,400,,
2018-05-14 13:40:00,15.96,400,,
2018-05-14 13:50:00,15.69,400,,
2018-05-14 14:00:00,15.34,400,,
2018-05-14 14:10:00,15.1,400,,
2018-05-14 14:20:00,14.77,400,,
2018-05-14 14:30:00,14.56,400,,
2018-05-14 14:40:00,14.52,400,,
2018-05-14 14:50:00,14.54,400,,
2018-05-14 15:00:00,14.31,400,,
2018-05-14 15:10:00,14.21,400,,
2018-05-14 15:20:00,14.11,400,,
2018-05-14 15:30:00,13.91,400,,
2018-05-14 15:40:00,13.68,400,,
2018-05-14 15:50:00,13.5,400,,
2018-05-14 16:00:00,13.43,400,,
2018-05-14 16:10:00,13.34,400,,
2018-05-14 16:20:00,13.16,400,,
2018-05-14 16:30:00,13.14,400,,
2018-05-14 16:40:00,12.85,400,,
2018-05-14 16:50:00,12.61,400,,
2018-05-14 17:00:00,12.59,400,,
2018-05-14 17:10:00,12.66,400,,
2018-05-14 17:20:00,12.77,400,,
2018-05-14 17:30:00,12.81,400,,
2018-05-14 17:40:00,12.81,400,,
2018-05-14 17:50:00,12.8,400,,
2018-05-14 18:00:00,12.71,400,,
2018-05-14 18:10:00,12.73,400,,
2018-05-14 18:20:00,12.72,400,,
2018-05-14 18:30:00,12.59,400,,
2018-05-14 18:40:00,12.56,400,,
2018-05-14 18:50:00,12.48,400,,
2018-05-14 19:00:00,12.45,400,,
2018-05-14 19:10:00,12.45,400,,
2018-05-14 19:20:00,12.45,400,,
2018-05-14 19:30:00,12.41,400,,
2018-05-14 19:40:00,12.39,400,,
2018-05-14 19:50:00,12.27,400,,
2018-05-14 20:00:00,12.16,400,,
